Date,lon,lat,y_pred,y_pred_NN,ps_type,irrigation,time_measured,T2M,T2M_MAX,T2M_MIN,source
2026-05-30,-2.1206,42.3051,-0.7001533508300781,-0.794383704662323,1,0,15,21.233511408488,28.112291137695337,14.574342529296898,2026
2026-05-30,-2.1206,42.3051,-0.7303617596626282,-0.8581497669219971,1,0,16,21.233511408488,28.112291137695337,14.574342529296898,2026
2026-05-30,-2.1206,42.3051,-0.7498125433921814,-0.9234621524810791,1,0,17,21.233511408488,28.112291137695337,14.574342529296898,2026
2026-05-31,-2.1206,42.3051,-0.2178260087966919,-0.37974780797958374,0,0,NA,18.40868993632003,24.0424821777344,13.758958618164083,2026
2026-05-31,-2.1206,42.3051,-0.5759406089782715,-0.6215603947639465,1,0,12,18.40868993632003,24.0424821777344,13.758958618164083,2026
2026-05-31,-2.1206,42.3051,-0.6034466028213501,-0.6848039031028748,1,0,13,18.40868993632003,24.0424821777344,13.758958618164083,2026
2026-05-31,-2.1206,42.3051,-0.6517772674560547,-0.7483692169189453,1,0,14,18.40868993632003,24.0424821777344,13.758958618164083,2026
2026-05-31,-2.1206,42.3051,-0.7073803544044495,-0.8113109469413757,1,0,15,18.40868993632003,24.0424821777344,13.758958618164083,2026
2026-05-31,-2.1206,42.3051,-0.7432904243469238,-0.877066969871521,1,0,16,18.40868993632003,24.0424821777344,13.758958618164083,2026
2026-05-31,-2.1206,42.3051,-0.7640820145606995,-0.9463790655136108,1,0,17,18.40868993632003,24.0424821777344,13.758958618164083,2026
2026-06-01,-2.1206,42.3051,-0.20472624897956848,-0.363838255405426,0,0,NA,19.768676559448267,27.33029345703127,12.086046020507837,2026
2026-06-01,-2.1206,42.3051,-0.5680437088012695,-0.6204956769943237,1,0,12,19.768676559448267,27.33029345703127,12.086046020507837,2026
2026-06-01,-2.1206,42.3051,-0.5982353091239929,-0.6872568130493164,1,0,13,19.768676559448267,27.33029345703127,12.086046020507837,2026
2026-06-01,-2.1206,42.3051,-0.6493571996688843,-0.7510430216789246,1,0,14,19.768676559448267,27.33029345703127,12.086046020507837,2026
2026-06-01,-2.1206,42.3051,-0.7088432312011719,-0.8178986310958862,1,0,15,19.768676559448267,27.33029345703127,12.086046020507837,2026
2026-06-01,-2.1206,42.3051,-0.7423080205917358,-0.8883090615272522,1,0,16,19.768676559448267,27.33029345703127,12.086046020507837,2026
2026-06-01,-2.1206,42.3051,-0.7623628973960876,-0.9593232870101929,1,0,17,19.768676559448267,27.33029345703127,12.086046020507837,2026
2026-06-02,-2.1206,42.3051,-0.20152394473552704,-0.35693374276161194,0,0,NA,16.276606043497765,19.225908081054712,13.199220458984398,2026
2026-06-02,-2.1206,42.3051,-0.5376190543174744,-0.5812210440635681,1,0,12,16.276606043497765,19.225908081054712,13.199220458984398,2026
2026-06-02,-2.1206,42.3051,-0.5580867528915405,-0.6381386518478394,1,0,13,16.276606043497765,19.225908081054712,13.199220458984398,2026
2026-06-02,-2.1206,42.3051,-0.5920570492744446,-0.6955699324607849,1,0,14,16.276606043497765,19.225908081054712,13.199220458984398,2026
2026-06-02,-2.1206,42.3051,-0.6333245038986206,-0.751501202583313,1,0,15,16.276606043497765,19.225908081054712,13.199220458984398,2026
2026-06-02,-2.1206,42.3051,-0.6648392677307129,-0.8093847632408142,1,0,16,16.276606043497765,19.225908081054712,13.199220458984398,2026
2026-06-02,-2.1206,42.3051,-0.6881179213523865,-0.8713347315788269,1,0,17,16.276606043497765,19.225908081054712,13.199220458984398,2026
2026-06-03,-2.1206,42.3051,-0.20074771344661713,-0.3649176061153412,0,0,NA,18.638110280354823,26.249284545898465,10.83326892089846,2026
2026-06-03,-2.1206,42.3051,-0.5682362914085388,-0.61855316162109375,1,0,12,18.638110280354823,26.249284545898465,10.83326892089846,2026
2026-06-03,-2.1206,42.3051,-0.5966087579727173,-0.6809788346290588,1,0,13,18.638110280354823,26.249284545898465,10.83326892089846,2026
2026-06-03,-2.1206,42.3051,-0.6436248421669006,-0.7457226514816284,1,0,14,18.638110280354823,26.249284545898465,10.83326892089846,2026
2026-06-03,-2.1206,42.3051,-0.7052051424980164,-0.8108112812042236,1,0,15,18.638110280354823,26.249284545898465,10.83326892089846,2026
2026-06-03,-2.1206,42.3051,-0.7367931008338928,-0.8784222602844238,1,0,16,18.638110280354823,26.249284545898465,10.83326892089846,2026
2026-06-03,-2.1206,42.3051,-0.7559208869934082,-0.9476048946380615,1,0,17,18.638110280354823,26.249284545898465,10.83326892089846,2026
2026-06-04,-2.1206,42.3051,-0.2033897042274475,-0.3818466365337372,0,0,NA,14.42238024902346,17.788102905273462,11.711229125976583,2026
2026-06-04,-2.1206,42.3051,-0.5279699563980103,-0.5964747667312622,1,0,12,14.42238024902346,17.788102905273462,11.711229125976583,2026
2026-06-04,-2.1206,42.3051,-0.5459821224212646,-0.6474581360816956,1,0,13,14.42238024902346,17.788102905273462,11.711229125976583,2026
2026-06-04,-2.1206,42.3051,-0.5777822136878967,-0.6983140110969543,1,0,14,14.42238024902346,17.788102905273462,11.711229125976583,2026
2026-06-04,-2.1206,42.3051,-0.6153910756111145,-0.7509598731994629,1,0,15,14.42238024902346,17.788102905273462,11.711229125976583,2026
2026-06-04,-2.1206,42.3051,-0.6439011693000793,-0.8045517802238464,1,0,16,14.42238024902346,17.788102905273462,11.711229125976583,2026
2026-06-04,-2.1206,42.3051,-0.6664286851882935,-0.8609315156936646,1,0,17,14.42238024902346,17.788102905273462,11.711229125976583,2026
2026-06-05,-2.1206,42.3051,-0.21218474209308624,-0.3241913318634033,0,0,NA,15.558490554809593,21.30829028320315,10.311815063476583,2026
2026-06-05,-2.1206,42.3051,-0.5614350438117981,-0.5499497652053833,1,0,12,15.558490554809593,21.30829028320315,10.311815063476583,2026
2026-06-05,-2.1206,42.3051,-0.5845279693603516,-0.6120021343231201,1,0,13,15.558490554809593,21.30829028320315,10.311815063476583,2026
2026-06-05,-2.1206,42.3051,-0.6250187754631042,-0.6744945645332336,1,0,14,15.558490554809593,21.30829028320315,10.311815063476583,2026
2026-06-05,-2.1206,42.3051,-0.670829713344574,-0.7385401129722595,1,0,15,15.558490554809593,21.30829028320315,10.311815063476583,2026
2026-06-05,-2.1206,42.3051,-0.6998250484466553,-0.8019028902053833,1,0,16,15.558490554809593,21.30829028320315,10.311815063476583,2026
2026-06-05,-2.1206,42.3051,-0.7207505702972412,-0.8660507798194885,1,0,17,15.558490554809593,21.30829028320315,10.311815063476583,2026
2026-06-06,-2.1206,42.3051,-0.23705066740512848,-0.36778467893600464,0,0,NA,16.89959633382162,23.445756713867212,11.536256591796898,2026
2026-06-06,-2.1206,42.3051,-0.6004884243011475,-0.6071726679801941,1,0,12,16.89959633382162,23.445756713867212,11.536256591796898,2026
2026-06-06,-2.1206,42.3051,-0.6281998753547668,-0.6695749759674072,1,0,13,16.89959633382162,23.445756713867212,11.536256591796898,2026
2026-06-06,-2.1206,42.3051,-0.6715340614318848,-0.7335335612297058,1,0,14,16.89959633382162,23.445756713867212,11.536256591796898,2026
2026-06-06,-2.1206,42.3051,-0.7191956043243408,-0.7991265058517456,1,0,15,16.89959633382162,23.445756713867212,11.536256591796898,2026
2026-06-06,-2.1206,42.3051,-0.7507984638214111,-0.8637201189994812,1,0,16,16.89959633382162,23.445756713867212,11.536256591796898,2026
2026-06-06,-2.1206,42.3051,-0.7706918716430664,-0.9279024600982666,1,0,17,16.89959633382162,23.445756713867212,11.536256591796898,2026
2026-06-07,-2.1206,42.3051,-0.21981099247932434,-0.3126150965690613,0,0,NA,20.8448503417969,28.867875854492212,11.78413562011721,2026
2026-06-07,-2.1206,42.3051,-0.5993166565895081,-0.568780779838562,1,0,12,20.8448503417969,28.867875854492212,11.78413562011721,2026
2026-06-07,-2.1206,42.3051,-0.6319963932037354,-0.6421377658843994,1,0,13,20.8448503417969,28.867875854492212,11.78413562011721,2026
2026-06-07,-2.1206,42.3051,-0.6804647445678711,-0.7185719013214111,1,0,14,20.8448503417969,28.867875854492212,11.78413562011721,2026
2026-06-07,-2.1206,42.3051,-0.7369457483291626,-0.7954168319702148,1,0,15,20.8448503417969,28.867875854492212,11.78413562011721,2026
2026-06-07,-2.1206,42.3051,-0.7696689963340759,-0.8723007440567017,1,0,16,20.8448503417969,28.867875854492212,11.78413562011721,2026
2026-06-07,-2.1206,42.3051,-0.7903150320053101,-0.9492912292480469,1,0,17,20.8448503417969,28.867875854492212,11.78413562011721,2026
2026-06-08,-2.1206,42.3051,-0.24795164167881012,-0.395570307970047,0,0,NA,18.77504138183596,24.557176391601587,14.03267077636721,2026
2026-06-08,-2.1206,42.3051,-0.6261352896690369,-0.6602292656898499,1,0,12,18.77504138183596,24.557176391601587,14.03267077636721,2026
2026-06-08,-2.1206,42.3051,-0.6583490371704102,-0.7304158210754395,1,0,13,18.77504138183596,24.557176391601587,14.03267077636721,2026
2026-06-08,-2.1206,42.3051,-0.7078051567077637,-0.8028472661972046,1,0,14,18.77504138183596,24.557176391601587,14.03267077636721,2026
2026-06-08,-2.1206,42.3051,-0.7611056566238403,-0.8736162781715393,1,0,15,18.77504138183596,24.557176391601587,14.03267077636721,2026
2026-06-08,-2.1206,42.3051,-0.7911343574523926,-0.9421118497848511,1,0,16,18.77504138183596,24.557176391601587,14.03267077636721,2026
2026-06-08,-2.1206,42.3051,-0.8054519295692444,-1.0088967084884644,1,0,17,18.77504138183596,24.557176391601587,14.03267077636721,2026
2026-06-09,-2.1206,42.3051,-0.23641271889209747,-0.4089066684246063,0,0,NA,14.820571701049827,18.415818969726587,11.258241455078148,2026
2026-06-09,-2.1206,42.3051,-0.5848888158798218,-0.6628195643424988,1,0,12,14.820571701049827,18.415818969726587,11.258241455078148,2026
2026-06-09,-2.1206,42.3051,-0.6139457821846008,-0.7267329096794128,1,0,13,14.820571701049827,18.415818969726587,11.258241455078148,2026
2026-06-09,-2.1206,42.3051,-0.6541919112205505,-0.7924946546554565,1,0,14,14.820571701049827,18.415818969726587,11.258241455078148,2026
2026-06-09,-2.1206,42.3051,-0.7051951289176941,-0.8545290231704712,1,0,15,14.820571701049827,18.415818969726587,11.258241455078148,2026
2026-06-09,-2.1206,42.3051,-0.7408444881439209,-0.9154726266860962,1,0,16,14.820571701049827,18.415818969726587,11.258241455078148,2026
2026-06-09,-2.1206,42.3051,-0.7596773505210876,-0.9773769974708557,1,0,17,14.820571701049827,18.415818969726587,11.258241455078148,2026
2026-06-10,-2.1206,42.3051,-0.2568860352039337,-0.43969470262527466,0,0,NA,13.916722417195642,19.072099487304712,9.52052478027346,2026
2026-06-10,-2.1206,42.3051,-0.6227419376373291,-0.6927597522735596,1,0,12,13.916722417195642,19.072099487304712,9.52052478027346,2026
2026-06-10,-2.1206,42.3051,-0.6563714742660522,-0.7574931979179382,1,0,13,13.916722417195642,19.072099487304712,9.52052478027346,2026
2026-06-10,-2.1206,42.3051,-0.7054569125175476,-0.8197970390319824,1,0,14,13.916722417195642,19.072099487304712,9.52052478027346,2026
2026-06-10,-2.1206,42.3051,-0.7628002166748047,-0.8819528818130493,1,0,15,13.916722417195642,19.072099487304712,9.52052478027346,2026
2026-06-10,-2.1206,42.3051,-0.7916645407676697,-0.9407780170440674,1,0,16,13.916722417195642,19.072099487304712,9.52052478027346,2026
2026-06-10,-2.1206,42.3051,-0.8067203164100647,-1.000504493713379,1,0,17,13.916722417195642,19.072099487304712,9.52052478027346,2026
2026-06-11,-2.1206,42.3051,-0.2463202327489853,-0.4146214723587036,0,0,NA,16.184763392130577,23.03903369140627,10.123567382812524,2026
2026-06-11,-2.1206,42.3051,-0.6272232532501221,-0.6849236488342285,1,0,12,16.184763392130577,23.03903369140627,10.123567382812524,2026
2026-06-11,-2.1206,42.3051,-0.6632335782051086,-0.7524164915084839,1,0,13,16.184763392130577,23.03903369140627,10.123567382812524,2026
2026-06-11,-2.1206,42.3051,-0.7131296992301941,-0.8205658197402954,1,0,14,16.184763392130577,23.03903369140627,10.123567382812524,2026
2026-06-11,-2.1206,42.3051,-0.7737994194030762,-0.8882414698600769,1,0,15,16.184763392130577,23.03903369140627,10.123567382812524,2026
2026-06-11,-2.1206,42.3051,-0.8021837472915649,-0.9523394107818604,1,0,16,16.184763392130577,23.03903369140627,10.123567382812524,2026
2026-06-11,-2.1206,42.3051,-0.8148735165596008,-1.0172845125198364,1,0,17,16.184763392130577,23.03903369140627,10.123567382812524,2026
2026-06-12,-2.1206,42.3051,-0.24872280657291412,-0.4175134599208832,0,0,NA,20.111556808471704,28.50331286621096,11.90504626464846,2026
2026-06-12,-2.1206,42.3051,-0.6331599354743958,-0.711554229259491,1,0,12,20.111556808471704,28.50331286621096,11.90504626464846,2026
2026-06-12,-2.1206,42.3051,-0.6720049977302551,-0.7893007397651672,1,0,13,20.111556808471704,28.50331286621096,11.90504626464846,2026
2026-06-12,-2.1206,42.3051,-0.7235444784164429,-0.8648391962051392,1,0,14,20.111556808471704,28.50331286621096,11.90504626464846,2026
2026-06-12,-2.1206,42.3051,-0.7839027047157288,-0.936840295791626,1,0,15,20.111556808471704,28.50331286621096,11.90504626464846,2026
2026-06-12,-2.1206,42.3051,-0.8086389899253845,-1.0069618225097656,1,0,16,20.111556808471704,28.50331286621096,11.90504626464846,2026
2026-06-12,-2.1206,42.3051,-0.821922242641449,-1.0762192010879517,1,0,17,20.111556808471704,28.50331286621096,11.90504626464846,2026
2026-06-13,-2.1206,42.3051,-0.23887750506401062,-0.4027264416217804,0,0,NA,23.696902394612636,31.35853747558596,12.285463134765648,2026
2026-06-13,-2.1206,42.3051,-0.6383194923400879,-0.7224236130714417,1,0,12,23.696902394612636,31.35853747558596,12.285463134765648,2026
2026-06-13,-2.1206,42.3051,-0.6800504922866821,-0.807167112827301,1,0,13,23.696902394612636,31.35853747558596,12.285463134765648,2026
2026-06-13,-2.1206,42.3051,-0.7330946326255798,-0.8919495344161987,1,0,14,23.696902394612636,31.35853747558596,12.285463134765648,2026
2026-06-13,-2.1206,42.3051,-0.7928589582443237,-0.97403883934021,1,0,15,23.696902394612636,31.35853747558596,12.285463134765648,2026
2026-06-13,-2.1206,42.3051,-0.8155176043510437,-1.0536503791809082,1,0,16,23.696902394612636,31.35853747558596,12.285463134765648,2026
2026-06-13,-2.1206,42.3051,-0.8286451101303101,-1.1324115991592407,1,0,17,23.696902394612636,31.35853747558596,12.285463134765648,2026
2026-06-14,-2.1206,42.3051,-0.2597917318344116,-0.4143679141998291,0,0,NA,25.006592870076503,31.685319702148465,16.450425903320337,2026
2026-06-14,-2.1206,42.3051,-0.6624788045883179,-0.7315008640289307,1,0,12,25.006592870076503,31.685319702148465,16.450425903320337,2026
2026-06-14,-2.1206,42.3051,-0.7025390267372131,-0.8180318474769592,1,0,13,25.006592870076503,31.685319702148465,16.450425903320337,2026
2026-06-14,-2.1206,42.3051,-0.7615697979927063,-0.9036064743995667,1,0,14,25.006592870076503,31.685319702148465,16.450425903320337,2026
2026-06-14,-2.1206,42.3051,-0.8244144320487976,-0.9884551763534546,1,0,15,25.006592870076503,31.685319702148465,16.450425903320337,2026
2026-06-14,-2.1206,42.3051,-0.850475013256073,-1.0719660520553589,1,0,16,25.006592870076503,31.685319702148465,16.450425903320337,2026
2026-06-14,-2.1206,42.3051,-0.8630638718605042,-1.1537224054336548,1,0,17,25.006592870076503,31.685319702148465,16.450425903320337,2026
2026-06-15,-2.1206,42.3051,-0.25006183981895447,-0.40395253896713257,0,0,NA,23.009853164672876,29.692155639648465,15.981920043945337,2026
2026-06-15,-2.1206,42.3051,-0.6638067364692688,-0.7207180857658386,1,0,12,23.009853164672876,29.692155639648465,15.981920043945337,2026
2026-06-15,-2.1206,42.3051,-0.7062061429023743,-0.8086146116256714,1,0,13,23.009853164672876,29.692155639648465,15.981920043945337,2026
2026-06-15,-2.1206,42.3051,-0.7699295282363892,-0.8935468792915344,1,0,14,23.009853164672876,29.692155639648465,15.981920043945337,2026
2026-06-15,-2.1206,42.3051,-0.8340955972671509,-0.976469099521637,1,0,15,23.009853164672876,29.692155639648465,15.981920043945337,2026
2026-06-15,-2.1206,42.3051,-0.8608130812644958,-1.057824969291687,1,0,16,23.009853164672876,29.692155639648465,15.981920043945337,2026
2026-06-15,-2.1206,42.3051,-0.8747415542602539,-1.1391593217849731,1,0,17,23.009853164672876,29.692155639648465,15.981920043945337,2026
2026-06-16,-2.1206,42.3051,-0.22952613234519958,-0.35970088839530945,0,0,NA,23.680244247436548,31.45578173828127,14.69526843261721,2026
2026-06-16,-2.1206,42.3051,-0.6571812033653259,-0.6801049113273621,1,0,12,23.680244247436548,31.45578173828127,14.69526843261721,2026
2026-06-16,-2.1206,42.3051,-0.7031789422035217,-0.7734534740447998,1,0,13,23.680244247436548,31.45578173828127,14.69526843261721,2026
2026-06-16,-2.1206,42.3051,-0.7705455422401428,-0.8663771152496338,1,0,14,23.680244247436548,31.45578173828127,14.69526843261721,2026
2026-06-16,-2.1206,42.3051,-0.8381990790367126,-0.9586398005485535,1,0,15,23.680244247436548,31.45578173828127,14.69526843261721,2026
2026-06-16,-2.1206,42.3051,-0.8647454977035522,-1.0491282939910889,1,0,16,23.680244247436548,31.45578173828127,14.69526843261721,2026
2026-06-16,-2.1206,42.3051,-0.8782910108566284,-1.13433837890625,1,0,17,23.680244247436548,31.45578173828127,14.69526843261721,2026
2026-06-17,-2.1206,42.3051,-0.2409045696258545,-0.3789343237876892,0,0,NA,26.601355036417687,33.425020019531274,18.81532458496096,2026
2026-06-17,-2.1206,42.3051,-0.718558669090271,-0.7071563005447388,1,0,12,26.601355036417687,33.425020019531274,18.81532458496096,2026
2026-06-17,-2.1206,42.3051,-0.7661136984825134,-0.8052080869674683,1,0,13,26.601355036417687,33.425020019531274,18.81532458496096,2026
2026-06-17,-2.1206,42.3051,-0.8307510614395142,-0.9027185440063477,1,0,14,26.601355036417687,33.425020019531274,18.81532458496096,2026
2026-06-17,-2.1206,42.3051,-0.8917867541313171,-0.9975983500480652,1,0,15,26.601355036417687,33.425020019531274,18.81532458496096,2026
2026-06-17,-2.1206,42.3051,-0.9107081890106201,-1.0877151489257812,1,0,16,26.601355036417687,33.425020019531274,18.81532458496096,2026
2026-06-17,-2.1206,42.3051,-0.9240471124649048,-1.1721272468566895,1,0,17,26.601355036417687,33.425020019531274,18.81532458496096,2026
2026-06-18,-2.1206,42.3051,-0.24557840824127197,-0.3798351585865021,0,0,NA,27.26750862630209,33.06016711425784,17.493013183593774,2026
2026-06-18,-2.1206,42.3051,-0.7307319641113281,-0.711543083190918,1,0,12,27.26750862630209,33.06016711425784,17.493013183593774,2026
2026-06-18,-2.1206,42.3051,-0.7838123440742493,-0.8095619678497314,1,0,13,27.26750862630209,33.06016711425784,17.493013183593774,2026
2026-06-18,-2.1206,42.3051,-0.8507652878761292,-0.9094703793525696,1,0,14,27.26750862630209,33.06016711425784,17.493013183593774,2026
2026-06-18,-2.1206,42.3051,-0.9132068753242493,-1.0056859254837036,1,0,15,27.26750862630209,33.06016711425784,17.493013183593774,2026
2026-06-18,-2.1206,42.3051,-0.9352076053619385,-1.0966503620147705,1,0,16,27.26750862630209,33.06016711425784,17.493013183593774,2026
2026-06-18,-2.1206,42.3051,-0.9501895904541016,-1.1833209991455078,1,0,17,27.26750862630209,33.06016711425784,17.493013183593774,2026
2026-06-19,-2.1206,42.3051,-0.2588200271129608,-0.3932935297489166,0,0,NA,26.38834488423666,32.5454118652344,19.159272949218774,2026
2026-06-19,-2.1206,42.3051,-0.7579758167266846,-0.7253711819648743,1,0,12,26.38834488423666,32.5454118652344,19.159272949218774,2026
2026-06-19,-2.1206,42.3051,-0.8195082545280457,-0.8243032097816467,1,0,13,26.38834488423666,32.5454118652344,19.159272949218774,2026
2026-06-19,-2.1206,42.3051,-0.8847184777259827,-0.9250417947769165,1,0,14,26.38834488423666,32.5454118652344,19.159272949218774,2026
2026-06-19,-2.1206,42.3051,-0.9476586580276489,-1.0216476917266846,1,0,15,26.38834488423666,32.5454118652344,19.159272949218774,2026
2026-06-19,-2.1206,42.3051,-0.9705306887626648,-1.1138677597045898,1,0,16,26.38834488423666,32.5454118652344,19.159272949218774,2026
2026-06-19,-2.1206,42.3051,-0.9867730736732483,-1.2009352445602417,1,0,17,26.38834488423666,32.5454118652344,19.159272949218774,2026
2026-06-20,-2.1206,42.3051,-0.257148414850235,-0.40203380584716797,0,0,NA,26.773917953491235,33.46922473144534,18.35177783203127,2026
2026-06-20,-2.1206,42.3051,-0.7610074281692505,-0.7404929995536804,1,0,12,26.773917953491235,33.46922473144534,18.35177783203127,2026
2026-06-20,-2.1206,42.3051,-0.8262167572975159,-0.8402007222175598,1,0,13,26.773917953491235,33.46922473144534,18.35177783203127,2026
2026-06-20,-2.1206,42.3051,-0.8942765593528748,-0.9422698616981506,1,0,14,26.773917953491235,33.46922473144534,18.35177783203127,2026
2026-06-20,-2.1206,42.3051,-0.9616700410842896,-1.041791319847107,1,0,15,26.773917953491235,33.46922473144534,18.35177783203127,2026
2026-06-20,-2.1206,42.3051,-0.9860400557518005,-1.1342476606369019,1,0,16,26.773917953491235,33.46922473144534,18.35177783203127,2026
2026-06-20,-2.1206,42.3051,-1.0040563344955444,-1.2217543125152588,1,0,17,26.773917953491235,33.46922473144534,18.35177783203127,2026
2026-06-21,-2.1206,42.3051,-0.27827876806259155,-0.4567950367927551,0,0,NA,29.16513613891604,35.96710375976565,21.194047729492212,2026
2026-06-21,-2.1206,42.3051,-0.8076850175857544,-0.8041772246360779,1,0,12,29.16513613891604,35.96710375976565,21.194047729492212,2026
2026-06-21,-2.1206,42.3051,-0.8638699650764465,-0.9066166281700134,1,0,13,29.16513613891604,35.96710375976565,21.194047729492212,2026
2026-06-21,-2.1206,42.3051,-0.9246405959129333,-1.0091609954833984,1,0,14,29.16513613891604,35.96710375976565,21.194047729492212,2026
2026-06-21,-2.1206,42.3051,-0.9931917190551758,-1.1076637506484985,1,0,15,29.16513613891604,35.96710375976565,21.194047729492212,2026
2026-06-21,-2.1206,42.3051,-1.0207031965255737,-1.1982972621917725,1,0,16,29.16513613891604,35.96710375976565,21.194047729492212,2026
2026-06-21,-2.1206,42.3051,-1.0398533344268799,-1.2828481197357178,1,0,17,29.16513613891604,35.96710375976565,21.194047729492212,2026
2026-06-22,-2.1206,42.3051,-0.2884323298931122,-0.4832265079021454,0,0,NA,29.87128301493331,37.24807910156253,19.195649902343774,2026
2026-06-22,-2.1206,42.3051,-0.8289567232131958,-0.8345760107040405,1,0,12,29.87128301493331,37.24807910156253,19.195649902343774,2026
2026-06-22,-2.1206,42.3051,-0.8837513327598572,-0.9373293519020081,1,0,13,29.87128301493331,37.24807910156253,19.195649902343774,2026
2026-06-22,-2.1206,42.3051,-0.9399373531341553,-1.0386613607406616,1,0,14,29.87128301493331,37.24807910156253,19.195649902343774,2026
2026-06-22,-2.1206,42.3051,-1.0073531866073608,-1.1349765062332153,1,0,15,29.87128301493331,37.24807910156253,19.195649902343774,2026
2026-06-22,-2.1206,42.3051,-1.0362634658813477,-1.2258681058883667,1,0,16,29.87128301493331,37.24807910156253,19.195649902343774,2026
2026-06-22,-2.1206,42.3051,-1.0560555458068848,-1.3125126361846924,1,0,17,29.87128301493331,37.24807910156253,19.195649902343774,2026
2026-06-23,-2.1206,42.3051,-0.2956261932849884,-0.49386703968048096,0,0,NA,30.428134719848657,36.70521716308596,22.198640625000024,2026
2026-06-23,-2.1206,42.3051,-0.8355094790458679,-0.8380044102668762,1,0,12,30.428134719848657,36.70521716308596,22.198640625000024,2026
2026-06-23,-2.1206,42.3051,-0.8951818943023682,-0.9382094144821167,1,0,13,30.428134719848657,36.70521716308596,22.198640625000024,2026
2026-06-23,-2.1206,42.3051,-0.9526915550231934,-1.0376431941986084,1,0,14,30.428134719848657,36.70521716308596,22.198640625000024,2026
2026-06-23,-2.1206,42.3051,-1.0164028406143188,-1.132557988166809,1,0,15,30.428134719848657,36.70521716308596,22.198640625000024,2026
2026-06-23,-2.1206,42.3051,-1.0455234050750732,-1.2225068807601929,1,0,16,30.428134719848657,36.70521716308596,22.198640625000024,2026
2026-06-23,-2.1206,42.3051,-1.0657927989959717,-1.308720350265503,1,0,17,30.428134719848657,36.70521716308596,22.198640625000024,2026
2026-06-24,-2.1206,42.3051,-0.28895139694213867,-0.5022841095924377,0,0,NA,29.5881307525635,36.10411242675784,20.165269653320337,2026
2026-06-24,-2.1206,42.3051,-0.8443569540977478,-0.845098078250885,1,0,12,29.5881307525635,36.10411242675784,20.165269653320337,2026
2026-06-24,-2.1206,42.3051,-0.9060053825378418,-0.9444176554679871,1,0,13,29.5881307525635,36.10411242675784,20.165269653320337,2026
2026-06-24,-2.1206,42.3051,-0.9647994637489319,-1.0442121028900146,1,0,14,29.5881307525635,36.10411242675784,20.165269653320337,2026
2026-06-24,-2.1206,42.3051,-1.0296962261199951,-1.1384730339050293,1,0,15,29.5881307525635,36.10411242675784,20.165269653320337,2026
2026-06-24,-2.1206,42.3051,-1.0580599308013916,-1.2271711826324463,1,0,16,29.5881307525635,36.10411242675784,20.165269653320337,2026
2026-06-24,-2.1206,42.3051,-1.0790185928344727,-1.312613844871521,1,0,17,29.5881307525635,36.10411242675784,20.165269653320337,2026
2026-06-25,-2.1206,42.3051,-0.2988594174385071,-0.4767529368400574,0,0,NA,28.154880961100304,33.74510363769534,21.7307145996094,2026
2026-06-25,-2.1206,42.3051,-0.8156532645225525,-0.7920775413513184,1,0,12,28.154880961100304,33.74510363769534,21.7307145996094,2026
2026-06-25,-2.1206,42.3051,-0.8688793182373047,-0.8895901441574097,1,0,13,28.154880961100304,33.74510363769534,21.7307145996094,2026
2026-06-25,-2.1206,42.3051,-0.9276451468467712,-0.9877825379371643,1,0,14,28.154880961100304,33.74510363769534,21.7307145996094,2026
2026-06-25,-2.1206,42.3051,-0.9888055324554443,-1.0821294784545898,1,0,15,28.154880961100304,33.74510363769534,21.7307145996094,2026
2026-06-25,-2.1206,42.3051,-1.0178824663162231,-1.169783592224121,1,0,16,28.154880961100304,33.74510363769534,21.7307145996094,2026
2026-06-25,-2.1206,42.3051,-1.0368238687515259,-1.2521694898605347,1,0,17,28.154880961100304,33.74510363769534,21.7307145996094,2026
2026-06-26,-2.1206,42.3051,-0.30113330483436584,-0.4716481864452362,0,0,NA,26.773973266601587,32.685640136718774,19.446092407226587,2026
2026-06-26,-2.1206,42.3051,-0.8479565978050232,-0.7941454648971558,1,0,12,26.773973266601587,32.685640136718774,19.446092407226587,2026
2026-06-26,-2.1206,42.3051,-0.9091944694519043,-0.8925042748451233,1,0,13,26.773973266601587,32.685640136718774,19.446092407226587,2026
2026-06-26,-2.1206,42.3051,-0.967211127281189,-0.9899125695228577,1,0,14,26.773973266601587,32.685640136718774,19.446092407226587,2026
2026-06-26,-2.1206,42.3051,-1.0307846069335938,-1.0846507549285889,1,0,15,26.773973266601587,32.685640136718774,19.446092407226587,2026
2026-06-26,-2.1206,42.3051,-1.0600357055664062,-1.173169732093811,1,0,16,26.773973266601587,32.685640136718774,19.446092407226587,2026
2026-06-26,-2.1206,42.3051,-1.0790938138961792,-1.2576228380203247,1,0,17,26.773973266601587,32.685640136718774,19.446092407226587,2026
2026-06-27,-2.1206,42.3051,-0.3318910002708435,-0.5162213444709778,0,0,NA,27.426267425537137,34.63261584472659,20.83363513183596,2026
2026-06-27,-2.1206,42.3051,-0.8909871578216553,-0.8576992750167847,1,0,12,27.426267425537137,34.63261584472659,20.83363513183596,2026
2026-06-27,-2.1206,42.3051,-0.9489727020263672,-0.9552932977676392,1,0,13,27.426267425537137,34.63261584472659,20.83363513183596,2026
2026-06-27,-2.1206,42.3051,-1.0055806636810303,-1.0527106523513794,1,0,14,27.426267425537137,34.63261584472659,20.83363513183596,2026
